date,USD_JPY,EUR_JPY
1999-01-04,113.44,133.73
1999-01-05,111.08,130.96
1999-01-06,111.91,131.42
1999-01-07,111.27,129.43
1999-01-08,111.58,130.09
1999-01-11,109.2,126.33
1999-01-12,112.53,129.63
1999-01-13,112.3,131.89
1999-01-14,113.91,132.74
1999-01-15,113.31,131.74
1999-01-18,114.45,132.9
1999-01-19,113.76,132.14
1999-01-20,113.68,131.59
1999-01-21,112.63,130.34
1999-01-22,114.01,131.88
1999-01-25,114.03,132.09
1999-01-26,113.81,131.81
1999-01-27,114.42,131.91
1999-01-28,115.91,132.25
1999-01-29,116.04,132.1
1999-02-01,115.43,130.88
1999-02-02,112.64,127.7
1999-02-03,111.9,126.86
1999-02-04,113.34,127.65
1999-02-05,113.31,127.95
1999-02-08,113.66,127.82
1999-02-09,114.63,129.91
1999-02-10,115.26,130.73
1999-02-11,114.35,129.35
1999-02-12,114.66,128.92
1999-02-15,115.06,129.31
1999-02-16,117.95,131.82
1999-02-17,118.62,133.48
1999-02-18,119.66,134.4
1999-02-19,120.01,133.97
1999-02-22,121.55,133.61
1999-02-23,121.38,133.14
1999-02-24,121.28,133.86
1999-02-25,120.45,132.87
1999-02-26,119.2,131.33
1999-03-01,119.36,131.13
1999-03-02,120.67,131.37
1999-03-03,121.28,132.18
1999-03-04,123.25,133.92
1999-03-05,122.94,133.19
1999-03-08,121.72,132.77
1999-03-09,121.93,132.45
1999-03-10,120.28,131.74
1999-03-11,120.28,131.0
1999-03-12,119.65,130.8
1999-03-15,117.68,128.85
1999-03-16,118.02,128.65
1999-03-17,118.71,130.18
1999-03-18,117.85,129.78
1999-03-19,117.26,127.99
1999-03-22,117.82,128.0
1999-03-23,118.34,128.94
1999-03-24,117.68,128.6
1999-03-25,118.05,128.65
1999-03-26,119.21,128.93
1999-03-29,120.45,128.78
1999-03-30,120.31,128.86
1999-03-31,118.98,127.81
1999-04-01,119.49,128.72
1999-04-02,120.54,129.85
1999-04-05,121.42,130.55
1999-04-06,121.19,129.99
1999-04-07,121.41,131.27
1999-04-08,120.59,130.45
1999-04-09,121.31,130.75
1999-04-12,119.88,130.27
1999-04-13,120.45,129.66
1999-04-14,119.17,128.55
1999-04-15,118.68,128.01
1999-04-16,118.26,126.16
1999-04-19,118.16,125.67
1999-04-20,117.87,125.48
1999-04-21,119.27,126.26
1999-04-22,119.98,126.95
1999-04-23,119.66,127.25
1999-04-26,118.92,126.22
1999-04-27,119.79,127.34
1999-04-28,119.12,127.05
1999-04-29,118.97,126.16
1999-04-30,119.75,126.9
1999-05-03,119.87,126.93
1999-05-04,121.2,128.04
1999-05-05,120.73,128.78
1999-05-06,120.94,130.6
1999-05-07,120.65,130.13
1999-05-10,120.93,129.82
1999-05-11,121.11,129.97
1999-05-12,121.07,128.88
1999-05-13,121.63,129.2
1999-05-14,122.5,130.78
1999-05-17,123.04,131.47
1999-05-18,123.12,131.62
1999-05-19,124.51,132.4
1999-05-20,124.22,132.16
1999-05-21,124.15,131.25
1999-05-24,123.63,130.86
1999-05-25,122.72,130.41
1999-05-26,122.23,128.77
1999-05-27,122.27,128.05
1999-05-28,120.91,126.7
1999-05-31,121.63,127.18
1999-06-01,121.09,126.35
1999-06-02,121.08,125.71
1999-06-03,121.17,125.8
1999-06-04,121.62,125.45
1999-06-07,120.88,124.7
1999-06-08,121.32,125.99
1999-06-09,118.94,124.48
1999-06-10,118.87,124.5
1999-06-11,118.47,124.09
1999-06-14,120.17,125.42
1999-06-15,120.54,125.27
1999-06-16,120.25,124.4
1999-06-17,119.89,123.97
1999-06-18,119.87,124.52
1999-06-21,122.16,126.3
1999-06-22,121.79,125.6
1999-06-23,122.13,125.55
1999-06-24,122.13,126.05
1999-06-25,121.42,126.8
1999-06-28,121.26,125.96
1999-06-29,120.9,125.3
1999-06-30,120.86,124.82
1999-07-01,120.93,124.12
1999-07-02,121.01,123.93
1999-07-05,122.34,125.18
1999-07-06,122.17,124.87
1999-07-07,122.06,124.77
1999-07-08,122.49,124.72
1999-07-09,122.17,124.66
1999-07-12,122.3,123.82
1999-07-13,121.6,123.83
1999-07-14,120.94,122.97
1999-07-15,120.62,123.04
1999-07-16,120.71,123.15
1999-07-19,119.85,121.6
1999-07-20,118.24,123.09
1999-07-21,118.72,124.2
1999-07-22,118.16,124.06
1999-07-23,116.2,121.96
1999-07-26,115.72,123.8
1999-07-27,116.94,124.27
1999-07-28,116.15,123.15
1999-07-29,115.34,123.18
1999-07-30,115.2,123.19
1999-08-02,114.28,121.88
1999-08-03,115.26,122.69
1999-08-04,114.66,123.39
1999-08-05,114.33,123.37
1999-08-06,114.65,123.13
1999-08-09,115.25,123.37
1999-08-10,114.79,123.25
1999-08-11,115.22,122.92
1999-08-12,115.86,123.25
1999-08-13,114.76,122.41
1999-08-16,114.92,121.28
1999-08-17,114.32,120.34
1999-08-18,113.06,118.9
1999-08-19,111.27,117.02
1999-08-20,111.71,119.16
1999-08-23,111.29,118.03
1999-08-24,111.7,117.42
1999-08-25,110.9,115.7
1999-08-26,111.35,116.38
1999-08-27,111.66,116.68
1999-08-30,111.06,116.1
1999-08-31,109.27,115.53
1999-09-01,109.3,116.0
1999-09-02,108.95,116.16
1999-09-03,109.83,117.32
1999-09-06,109.78,116.3
1999-09-07,111.16,117.44
1999-09-08,110.7,117.49
1999-09-09,108.91,115.36
1999-09-10,109.32,115.0
1999-09-13,106.22,109.85
1999-09-14,106.4,110.25
1999-09-15,104.1,107.94
1999-09-16,104.2,108.08
1999-09-17,106.43,110.66
1999-09-20,107.71,112.08
1999-09-21,104.66,108.72
1999-09-22,104.18,109.48
1999-09-23,103.98,108.45
1999-09-24,104.43,109.4
1999-09-27,105.31,109.67
1999-09-28,106.18,111.31
1999-09-29,106.84,112.85
1999-09-30,105.64,112.67
1999-10-01,105.56,113.25
1999-10-04,105.98,113.6
1999-10-05,106.66,113.98
1999-10-06,107.65,115.58
1999-10-07,107.63,115.48
1999-10-08,107.49,114.55
1999-10-11,106.69,113.42
1999-10-12,106.35,113.45
1999-10-13,107.85,116.24
1999-10-14,106.85,114.95
1999-10-15,105.94,115.15
1999-10-18,105.11,114.23
1999-10-19,105.66,114.3
1999-10-20,106.19,114.44
1999-10-21,106.07,114.52
1999-10-22,105.64,113.65
1999-10-25,105.46,112.66
1999-10-26,104.7,111.33
1999-10-27,104.01,109.75
1999-10-28,104.22,109.79
1999-10-29,104.84,109.59
1999-11-01,104.27,110.23
1999-11-02,104.81,110.12
1999-11-03,104.06,109.17
1999-11-04,104.72,110.0
1999-11-05,105.49,109.79
1999-11-08,106.06,110.36
1999-11-09,104.92,109.37
1999-11-10,105.1,109.33
1999-11-11,105.04,109.3
1999-11-12,104.99,108.22
1999-11-15,104.83,107.99
1999-11-16,105.86,109.42
1999-11-17,105.28,109.58
1999-11-18,105.62,109.63
1999-11-19,106.14,109.1
1999-11-22,105.08,108.35
1999-11-23,104.68,107.98
1999-11-24,104.38,106.62
1999-11-25,104.23,106.25
1999-11-26,103.81,104.86
1999-11-29,102.03,102.82
1999-11-30,102.01,103.0
1999-12-01,102.42,103.35
1999-12-02,102.45,103.03
1999-12-03,102.42,102.57
1999-12-06,102.75,104.62
1999-12-07,102.6,105.05
1999-12-08,102.89,105.32
1999-12-09,102.6,104.4
1999-12-10,102.37,103.81
1999-12-13,102.64,103.95
1999-12-14,103.67,104.06
1999-12-15,103.48,103.7
1999-12-16,102.97,104.47
1999-12-17,103.36,104.68
1999-12-20,102.85,103.84
1999-12-21,102.21,103.07
1999-12-22,101.73,102.48
1999-12-23,101.62,102.52
1999-12-24,102.83,104.29
1999-12-27,102.38,103.75
1999-12-28,102.22,103.13
1999-12-29,102.28,103.02
1999-12-30,102.26,102.73
2000-01-03,101.83,102.75
2000-01-04,102.75,105.88
2000-01-05,103.53,107.34
2000-01-06,104.66,108.72
2000-01-07,105.11,108.09
2000-01-10,104.86,107.26
2000-01-11,106.13,108.85
2000-01-12,105.84,109.1
2000-01-13,105.97,108.89
2000-01-14,105.67,108.05
2000-01-17,104.82,105.81
2000-01-18,105.44,106.42
2000-01-19,105.88,106.99
2000-01-20,105.5,106.44
2000-01-21,104.52,105.53
2000-01-24,105.26,105.54
2000-01-25,105.61,105.69
2000-01-26,105.84,106.04
2000-01-27,105.68,105.43
2000-01-28,105.34,103.74
2000-01-31,106.85,104.62
2000-02-01,107.74,104.62
2000-02-02,108.58,105.51
2000-02-03,108.51,105.78
2000-02-04,107.77,105.99
2000-02-07,108.55,106.02
2000-02-08,108.97,107.91
2000-02-09,108.88,108.16
2000-02-10,108.54,107.11
2000-02-11,109.6,107.42
2000-02-14,108.29,106.85
2000-02-15,108.88,106.46
2000-02-16,109.11,106.97
2000-02-17,110.19,109.3
2000-02-18,110.86,109.27
2000-02-21,111.32,109.73
2000-02-22,110.87,111.11
2000-02-23,111.12,111.88
2000-02-24,110.68,109.55
2000-02-25,110.86,108.79
2000-02-28,109.16,105.22
2000-02-29,109.95,106.81
2000-03-01,108.25,104.65
2000-03-02,107.33,104.38
2000-03-03,107.85,104.17
2000-03-06,107.33,103.47
2000-03-07,107.37,103.0
2000-03-08,107.14,102.24
2000-03-09,106.53,102.44
2000-03-10,106.39,102.27
2000-03-13,105.22,102.23
2000-03-14,104.92,100.93
2000-03-15,105.46,101.74
2000-03-16,105.28,101.73
2000-03-17,105.78,102.31
2000-03-20,106.75,103.71
2000-03-21,106.65,103.46
2000-03-22,107.13,102.88
2000-03-23,107.58,103.88
2000-03-24,107.14,104.09
2000-03-27,106.85,103.77
2000-03-28,106.34,102.59
2000-03-29,105.32,100.77
2000-03-30,105.02,100.35
2000-03-31,103.14,98.53
2000-04-03,104.84,100.27
2000-04-04,105.62,100.74
2000-04-05,105.15,101.71
2000-04-06,104.98,101.04
2000-04-07,105.3,100.71
2000-04-10,106.28,101.92
2000-04-11,106.95,102.61
2000-04-12,105.59,101.11
2000-04-13,106.0,101.09
2000-04-14,105.72,100.86
2000-04-17,103.83,99.4
2000-04-18,104.21,98.97
2000-04-19,104.42,98.79
2000-04-20,104.92,98.37
2000-04-25,105.51,98.15
2000-04-26,106.44,97.85
2000-04-27,106.48,97.57
2000-04-28,107.3,97.48
2000-05-02,108.76,99.15
2000-05-03,109.35,97.46
2000-05-04,108.81,97.35
2000-05-05,108.2,97.21
2000-05-08,108.55,97.17
2000-05-09,109.43,98.25
2000-05-10,108.85,99.13
2000-05-11,108.53,98.53
2000-05-12,108.55,98.01
2000-05-15,109.4,100.07
2000-05-16,109.09,98.89
2000-05-17,109.82,97.98
2000-05-18,109.15,97.6
2000-05-19,107.82,95.69
2000-05-22,107.3,96.57
2000-05-23,106.79,97.3
2000-05-24,107.25,97.58
2000-05-25,107.79,96.81
2000-05-26,107.43,98.22
2000-05-29,107.23,99.32
2000-05-30,106.64,99.8
2000-05-31,107.38,99.9
2000-06-01,108.69,101.41
2000-06-02,108.63,101.62
2000-06-05,107.61,101.51
2000-06-06,106.74,101.24
2000-06-07,105.71,101.0
2000-06-08,105.63,102.12
2000-06-09,106.87,101.42
2000-06-12,106.59,101.55
2000-06-13,106.49,102.05
2000-06-14,106.39,102.52
2000-06-15,105.96,100.92
2000-06-16,106.27,101.65
2000-06-19,105.66,101.86
2000-06-20,105.49,100.62
2000-06-21,105.34,99.76
2000-06-22,105.37,99.1
2000-06-23,104.24,98.12
2000-06-26,105.48,98.38
2000-06-27,105.48,99.16
2000-06-28,105.75,99.56
2000-06-29,104.76,99.56
2000-06-30,105.24,100.57
2000-07-03,105.95,100.58
2000-07-04,106.23,100.78
2000-07-05,106.67,101.73
2000-07-06,107.36,102.44
2000-07-07,107.41,101.86
2000-07-10,106.92,101.82
2000-07-11,106.82,101.77
2000-07-12,107.69,102.29
2000-07-13,107.09,100.12
2000-07-14,107.9,100.82
2000-07-17,108.69,101.65
2000-07-18,107.91,100.93
2000-07-19,108.07,99.6
2000-07-20,108.18,99.74
2000-07-21,108.44,101.53
2000-07-24,108.92,101.64
2000-07-25,109.22,102.78
2000-07-26,109.08,102.43
2000-07-27,108.91,102.26
2000-07-28,109.2,101.29
2000-07-31,109.32,101.04
2000-08-01,109.63,101.56
2000-08-02,109.17,99.8
2000-08-03,108.39,97.85
2000-08-04,108.54,98.02
2000-08-07,108.82,98.85
2000-08-08,108.54,98.2
2000-08-09,107.89,96.81
2000-08-10,108.44,97.93
2000-08-11,108.75,99.31
2000-08-14,109.4,98.58
2000-08-15,109.43,99.78
2000-08-16,108.52,98.45
2000-08-17,108.45,99.12
2000-08-18,108.93,99.42
2000-08-21,108.2,97.63
2000-08-22,108.42,97.27
2000-08-23,107.31,95.7
2000-08-24,107.23,96.64
2000-08-25,107.09,96.61
2000-08-28,106.45,95.88
2000-08-29,106.46,95.44
2000-08-30,106.41,94.8
2000-08-31,106.41,94.77
2000-09-01,106.46,94.77
2000-09-04,105.69,95.12
2000-09-05,105.99,94.18
2000-09-06,105.77,93.27
2000-09-07,105.13,91.21
2000-09-08,105.61,92.25
2000-09-11,106.11,91.35
2000-09-12,106.28,91.55
2000-09-13,107.27,92.83
2000-09-14,107.16,93.15
2000-09-15,107.53,92.64
2000-09-18,106.85,91.1
2000-09-19,106.91,91.31
2000-09-20,106.54,90.3
2000-09-21,106.43,90.72
2000-09-22,107.71,95.75
2000-09-25,107.61,94.37
2000-09-26,107.29,93.95
2000-09-27,107.76,95.49
2000-09-28,107.54,94.98
2000-09-29,108.32,94.94
2000-10-02,108.49,95.49
2000-10-03,108.57,95.14
2000-10-04,109.18,95.31
2000-10-05,109.21,95.95
2000-10-06,108.95,94.82
2000-10-09,108.97,94.75
2000-10-10,108.02,94.2
2000-10-11,107.99,94.17
2000-10-12,107.54,93.0
2000-10-13,107.8,93.0
2000-10-16,108.2,92.09
2000-10-17,107.97,91.73
2000-10-18,108.23,92.27
2000-10-19,108.11,90.93
2000-10-20,108.92,92.06
2000-10-23,108.63,91.0
2000-10-24,108.23,90.76
2000-10-25,108.1,89.8
2000-10-26,108.22,89.3
2000-10-27,108.76,90.53
2000-10-30,108.71,92.21
2000-10-31,109.16,91.88
2000-11-01,108.52,92.83
2000-11-02,108.29,93.63
2000-11-03,107.25,93.63
2000-11-06,107.14,92.86
2000-11-07,107.29,92.13
2000-11-08,107.75,92.22
2000-11-09,107.31,91.55
2000-11-10,107.71,93.42
2000-11-13,107.68,92.82
2000-11-14,107.89,92.6
2000-11-15,108.45,93.22
2000-11-16,108.87,93.29
2000-11-17,108.9,92.95
2000-11-20,109.21,92.7
2000-11-21,110.08,93.28
2000-11-22,109.69,92.46
2000-11-23,110.24,92.9
2000-11-24,111.17,93.78
2000-11-27,111.16,93.44
2000-11-28,110.43,94.54
2000-11-29,109.84,95.01
2000-11-30,111.05,96.44
2000-12-01,111.91,97.75
2000-12-04,110.69,98.6
2000-12-05,110.69,97.52
2000-12-06,110.74,97.76
2000-12-07,110.59,98.9
2000-12-08,111.02,98.75
2000-12-11,110.78,97.53
2000-12-12,111.47,97.89
2000-12-13,112.48,98.4
2000-12-14,112.63,99.55
2000-12-15,112.34,100.93
2000-12-18,112.13,100.54
2000-12-19,112.28,99.96
2000-12-20,112.65,102.05
2000-12-21,111.93,102.37
2000-12-22,112.32,103.78
2000-12-27,113.94,106.08
2000-12-28,114.59,106.4
2000-12-29,114.91,106.92
2001-01-02,114.89,108.26
2001-01-03,114.25,108.88
2001-01-04,114.45,108.25
2001-01-05,116.52,111.22
2001-01-08,116.41,110.55
2001-01-09,115.71,108.78
2001-01-10,116.16,109.33
2001-01-11,117.35,111.75
2001-01-12,117.71,112.35
2001-01-15,118.71,111.92
2001-01-16,118.22,111.27
2001-01-17,117.71,110.6
2001-01-18,118.33,111.28
2001-01-19,117.72,110.66
2001-01-22,116.56,108.28
2001-01-23,117.17,110.22
2001-01-24,118.13,109.79
2001-01-25,117.16,107.15
2001-01-26,116.7,107.69
2001-01-29,116.56,107.15
2001-01-30,116.76,107.38
2001-01-31,116.08,107.87
2001-02-01,115.56,108.7
2001-02-02,115.27,108.43
2001-02-05,115.42,108.78
2001-02-06,114.84,107.05
2001-02-07,116.2,108.36
2001-02-08,116.02,106.97
2001-02-09,117.37,108.3
2001-02-12,117.59,109.22
2001-02-13,117.08,108.59
2001-02-14,116.16,106.61
2001-02-15,116.07,105.51
2001-02-16,115.09,104.88
2001-02-19,115.83,106.71
2001-02-20,115.61,104.86
2001-02-21,116.65,106.69
2001-02-22,116.31,105.33
2001-02-23,116.62,105.7
2001-02-26,116.5,106.07
2001-02-27,116.13,106.41
2001-02-28,117.27,108.45
2001-03-01,117.29,108.72
2001-03-02,119.14,111.55
2001-03-05,119.44,111.14
2001-03-06,118.43,109.89
2001-03-07,119.67,111.38
2001-03-08,119.61,111.38
2001-03-09,119.39,111.71
2001-03-12,120.19,111.44
2001-03-13,119.83,110.27
2001-03-14,119.86,110.06
2001-03-15,121.94,110.53
2001-03-16,122.78,109.85
2001-03-19,122.09,109.83
2001-03-20,122.66,110.64
2001-03-21,123.75,111.25
2001-03-22,124.03,110.25
2001-03-23,122.94,109.69
2001-03-26,123.2,110.08
2001-03-27,123.06,110.16
2001-03-28,121.68,107.81
2001-03-29,123.26,108.96
2001-03-30,125.38,110.74
2001-04-02,126.35,110.83
2001-04-03,125.9,111.36
2001-04-04,125.69,113.52
2001-04-05,124.21,112.04
2001-04-06,124.59,111.38
2001-04-09,125.08,112.8
2001-04-10,124.47,111.34
2001-04-11,124.21,109.8
2001-04-12,123.18,109.0
2001-04-17,123.71,108.75
2001-04-18,122.83,107.82
2001-04-19,121.77,107.49
2001-04-20,122.57,110.18
2001-04-23,121.87,109.71
2001-04-24,121.63,109.14
2001-04-25,122.44,109.55
2001-04-26,122.45,110.36
2001-04-27,124.14,112.01
2001-04-30,123.56,109.67
2001-05-02,122.16,108.81
2001-05-03,121.58,108.24
2001-05-04,121.03,108.19
2001-05-07,121.31,108.2
2001-05-08,122.05,108.21
2001-05-09,121.79,107.5
2001-05-10,122.23,108.17
2001-05-11,122.36,107.35
2001-05-14,123.06,107.62
2001-05-15,123.57,108.35
2001-05-16,123.68,109.26
2001-05-17,123.18,108.58
2001-05-18,123.45,108.35
2001-05-21,123.13,107.79
2001-05-22,123.15,106.96
2001-05-23,121.15,104.01
2001-05-24,119.89,103.15
2001-05-25,120.52,103.54
2001-05-28,121.13,103.98
2001-05-29,120.3,102.88
2001-05-30,120.09,102.77
2001-05-31,119.1,101.0
2001-06-01,118.68,100.62
2001-06-04,119.7,101.9
2001-06-05,119.83,101.44
2001-06-06,120.72,103.13
2001-06-07,120.13,101.7
2001-06-08,120.62,102.14
2001-06-11,121.72,103.39
2001-06-12,121.74,103.16
2001-06-13,122.08,104.28
2001-06-14,121.9,103.52
2001-06-15,120.92,104.74
2001-06-18,123.19,105.71
2001-06-19,123.12,105.43
2001-06-20,123.34,105.0
2001-06-21,124.09,106.12
2001-06-22,124.27,105.98
2001-06-25,123.98,106.71
2001-06-26,123.92,106.71
2001-06-27,124.16,107.05
2001-06-28,124.72,106.15
2001-06-29,124.26,105.37
2001-07-02,124.38,105.16
2001-07-03,124.08,105.43
2001-07-04,124.41,105.16
2001-07-05,125.55,105.74
2001-07-06,126.01,105.65
2001-07-09,125.53,106.19
2001-07-10,125.55,107.28
2001-07-11,124.5,107.21
2001-07-12,124.34,106.16
2001-07-13,124.28,106.12
2001-07-16,125.19,107.45
2001-07-17,125.23,106.65
2001-07-18,124.91,107.8
2001-07-19,123.47,107.7
2001-07-20,123.47,108.36
2001-07-23,124.04,107.62
2001-07-24,124.1,108.07
2001-07-25,123.85,108.9
2001-07-26,123.89,108.58
2001-07-27,123.92,108.65
2001-07-30,125.07,109.45
2001-07-31,124.84,109.3
2001-08-01,124.59,109.85
2001-08-02,124.06,109.02
2001-08-03,123.84,109.05
2001-08-06,123.88,109.08
2001-08-07,124.02,108.74
2001-08-08,123.18,107.94
2001-08-09,123.3,109.16
2001-08-10,122.33,109.31
2001-08-13,121.6,109.33
2001-08-14,122.7,110.04
2001-08-15,120.28,109.62
2001-08-16,119.93,109.66
2001-08-17,120.75,110.34
2001-08-20,120.43,110.18
2001-08-21,119.85,109.4
2001-08-22,119.78,110.39
2001-08-23,120.34,109.65
2001-08-24,120.29,109.56
2001-08-27,120.11,109.18
2001-08-28,120.27,108.75
2001-08-29,119.43,108.94
2001-08-30,119.79,108.95
2001-08-31,118.64,108.65
2001-09-03,118.96,107.92
2001-09-04,119.4,107.1
2001-09-05,120.27,106.93
2001-09-06,121.24,107.36
2001-09-07,121.0,108.32
2001-09-10,120.54,109.05
2001-09-11,121.93,109.3
2001-09-12,119.48,108.15
2001-09-13,119.07,107.88
2001-09-14,117.51,108.33
2001-09-17,117.18,108.61
2001-09-18,117.22,108.5
2001-09-19,117.56,108.84
2001-09-20,116.81,108.15
2001-09-21,116.5,107.18
2001-09-24,117.27,107.47
2001-09-25,117.19,107.53
2001-09-26,117.82,108.62
2001-09-27,119.23,109.75
2001-09-28,119.4,109.02
2001-10-01,119.67,109.2
2001-10-02,120.5,110.73
2001-10-03,121.12,111.54
2001-10-04,120.6,109.95
2001-10-05,120.24,110.31
2001-10-08,119.76,110.35
2001-10-09,120.32,110.61
2001-10-10,120.0,109.63
2001-10-11,120.89,109.55
2001-10-12,121.29,109.65
2001-10-15,120.7,109.8
2001-10-16,121.58,110.05
2001-10-17,121.65,109.75
2001-10-18,121.02,109.23
2001-10-19,121.1,109.1
2001-10-22,121.73,109.18
2001-10-23,122.68,109.03
2001-10-24,122.78,109.48
2001-10-25,123.25,109.56
2001-10-26,122.6,109.25
2001-10-29,122.09,109.94
2001-10-30,121.82,110.42
2001-10-31,122.06,110.37
2001-11-01,121.71,110.72
2001-11-02,121.52,110.05
2001-11-05,121.97,109.3
2001-11-06,121.04,108.46
2001-11-07,120.9,108.98
2001-11-08,120.65,108.25
2001-11-09,120.35,107.47
2001-11-12,120.71,107.66
2001-11-13,121.17,107.14
2001-11-14,121.78,107.2
2001-11-15,122.28,107.91
2001-11-16,122.62,108.46
2001-11-19,123.37,108.48
2001-11-20,122.93,108.47
2001-11-21,122.88,108.02
2001-11-22,123.79,108.66
2001-11-23,124.05,109.1
2001-11-26,123.99,109.33
2001-11-27,124.02,108.99
2001-11-28,123.36,108.94
2001-11-29,122.91,109.23
2001-11-30,123.69,110.06
2001-12-03,123.48,110.21
2001-12-04,124.13,110.5
2001-12-05,124.27,110.84
2001-12-06,124.56,110.72
2001-12-07,125.13,111.5
2001-12-10,126.35,111.82
2001-12-11,126.07,112.3
2001-12-12,125.98,112.6
2001-12-13,126.23,113.29
2001-12-14,127.61,115.05
2001-12-17,127.84,115.68
2001-12-18,127.9,115.26
2001-12-19,127.66,114.68
2001-12-20,128.22,115.05
2001-12-21,129.58,115.88
2001-12-24,129.84,114.23
2001-12-27,131.36,115.9
2001-12-28,130.86,115.33
2002-01-02,132.25,119.53
2002-01-03,131.72,119.02
2002-01-04,130.87,117.18
2002-01-07,131.07,116.72
2002-01-08,132.7,118.22
2002-01-09,132.33,118.05
2002-01-10,132.41,117.96
2002-01-11,132.1,117.82
2002-01-14,131.78,117.64
2002-01-15,131.1,116.97
2002-01-16,131.37,115.83
2002-01-17,132.07,116.47
2002-01-18,132.89,117.08
2002-01-21,132.62,117.24
2002-01-22,134.24,118.53
2002-01-23,134.06,118.72
2002-01-24,134.54,117.95
2002-01-25,134.31,116.35
2002-01-28,133.96,114.91
2002-01-29,133.28,114.94
2002-01-30,132.71,114.69
2002-01-31,132.84,114.73
2002-02-01,133.99,115.66
2002-02-04,133.29,115.22
2002-02-05,133.23,115.68
2002-02-06,133.37,115.55
2002-02-07,133.59,115.74
2002-02-08,134.39,117.46
2002-02-11,133.91,117.76
2002-02-12,133.61,116.95
2002-02-13,132.46,115.65
2002-02-14,132.19,114.91
2002-02-15,132.81,115.61
2002-02-18,132.74,115.68
2002-02-19,133.8,116.3
2002-02-20,133.71,116.9
2002-02-21,134.23,116.79
2002-02-22,133.84,117.07
2002-02-25,133.72,116.66
2002-02-26,134.05,116.38
2002-02-27,134.81,116.6
2002-02-28,134.17,116.07
2002-03-01,133.3,115.69
2002-03-04,132.27,114.4
2002-03-05,131.84,114.46
2002-03-06,131.84,114.86
2002-03-07,128.89,112.96
2002-03-08,127.88,112.5
2002-03-11,128.73,112.52
2002-03-12,128.71,112.4
2002-03-13,129.4,113.02
2002-03-14,128.65,113.25
2002-03-15,128.91,114.12
2002-03-18,131.15,115.31
2002-03-19,131.35,115.97
2002-03-20,131.29,115.72
2002-03-21,132.2,116.56
2002-03-22,132.76,116.76
2002-03-25,133.19,116.66
2002-03-26,133.13,116.32
2002-03-27,132.54,115.92
2002-03-28,132.4,115.51
2002-04-02,133.39,117.2
2002-04-03,132.76,116.87
2002-04-04,132.32,116.68
2002-04-05,132.01,115.98
2002-04-08,131.7,115.61
2002-04-09,131.56,115.29
2002-04-10,130.42,114.74
2002-04-11,131.68,115.8
2002-04-12,132.09,116.28
2002-04-15,131.55,115.79
2002-04-16,131.47,115.73
2002-04-17,130.6,115.97
2002-04-18,130.51,116.09
2002-04-19,130.45,115.92
2002-04-22,129.88,115.36
2002-04-23,130.09,115.42
2002-04-24,129.81,115.43
2002-04-25,128.52,115.27
2002-04-26,128.44,115.22
2002-04-29,128.0,115.69
2002-04-30,128.4,115.66
2002-05-02,127.89,115.51
2002-05-03,127.22,115.55
2002-05-06,127.23,116.34
2002-05-07,128.19,116.97
2002-05-08,128.59,116.86
2002-05-09,128.68,116.6
2002-05-10,127.88,116.6
2002-05-13,127.68,116.42
2002-05-14,128.19,116.17
2002-05-15,128.27,115.83
2002-05-16,127.47,116.3
2002-05-17,126.37,115.65
2002-05-20,125.61,115.59
2002-05-21,124.85,115.02
2002-05-22,124.35,115.15
2002-05-23,125.13,115.28
2002-05-24,125.1,114.94
2002-05-27,124.95,114.83
2002-05-28,124.59,115.31
2002-05-29,124.32,115.87
2002-05-30,123.48,115.76
2002-05-31,123.99,116.39
2002-06-03,124.2,115.67
2002-06-04,123.41,116.44
2002-06-05,124.37,116.55
2002-06-06,124.79,117.13
2002-06-07,124.38,117.56
2002-06-10,124.67,117.93
2002-06-11,125.45,118.14
2002-06-12,125.61,118.73
2002-06-13,125.56,118.24
2002-06-14,124.24,117.75
2002-06-17,124.23,117.1
2002-06-18,124.56,118.13
2002-06-19,123.81,118.37
2002-06-20,123.73,118.68
2002-06-21,122.37,117.92
2002-06-24,121.28,118.62
2002-06-25,121.71,118.2
2002-06-26,119.53,118.54
2002-06-27,120.19,118.07
2002-06-28,118.5,118.2
2002-07-01,119.76,118.72
2002-07-02,120.46,118.51
2002-07-03,120.08,117.44
2002-07-04,119.98,117.46
2002-07-05,120.29,116.98
2002-07-08,118.84,116.8
2002-07-09,118.15,117.32
2002-07-10,117.9,116.7
2002-07-11,117.35,115.43
2002-07-12,117.11,115.62
2002-07-15,115.94,116.22
2002-07-16,115.71,117.18
2002-07-17,116.64,117.39
2002-07-18,117.02,117.7
2002-07-19,116.05,117.74
2002-07-22,116.33,117.33
2002-07-23,117.43,116.37
2002-07-24,116.71,115.72
2002-07-25,116.64,116.8
2002-07-26,117.46,117.55
2002-07-29,119.56,117.42
2002-07-30,119.61,117.64
2002-07-31,120.02,117.42
2002-08-01,119.82,116.94
2002-08-02,119.13,117.62
2002-08-05,119.05,117.1
2002-08-06,120.88,117.12
2002-08-07,120.53,116.89
2002-08-08,120.7,116.92
2002-08-09,120.43,117.17
2002-08-12,119.15,116.53
2002-08-13,118.93,116.54
2002-08-14,116.57,114.9
2002-08-15,117.44,114.82
2002-08-16,117.42,115.37
2002-08-19,118.53,116.15
2002-08-20,118.77,116.3
2002-08-21,118.63,115.81
2002-08-22,118.98,116.24
